Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Day,Month,Year,Weekday
1416,CA-2018-115994,2018-01-28,31/01/2018,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627.0,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,28,1,2018,6
1417,CA-2016-126697,2016-09-21,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,21,9,2016,2
1418,CA-2016-126697,2016-09-21,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,21,9,2016,2
1419,CA-2016-126697,2016-09-21,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928,21,9,2016,2
1420,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,26,9,2016,0
1421,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,26,9,2016,0
1422,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,26,9,2016,0
1423,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,26,9,2016,0
1424,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,26,9,2016,0
1425,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,26,9,2016,0
1426,CA-2016-124800,2016-09-26,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,26,9,2016,0
1427,US-2016-164448,2016-10-31,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,31,10,2016,0
1428,US-2016-164448,2016-10-31,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,31,10,2016,0
1429,US-2016-164448,2016-10-31,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,31,10,2016,0
1430,US-2016-164448,2016-10-31,04/11/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,31,10,2016,0
1431,CA-2018-122700,2018-11-26,30/11/2018,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752,26,11,2018,0
1432,CA-2015-120768,2015-12-19,21/12/2015,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,19,12,2015,5
1433,CA-2015-120768,2015-12-19,21/12/2015,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,19,12,2015,5
1434,CA-2015-120768,2015-12-19,21/12/2015,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630.0,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,19,12,2015,5
1435,US-2017-153129,2017-12-26,30/12/2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,26,12,2017,1
1436,CA-2018-106852,2018-06-20,27/06/2018,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134.0,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104,20,6,2018,2
1437,CA-2018-106852,2018-06-20,27/06/2018,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.248,20,6,2018,2
1438,CA-2016-139731,2016-10-15,15/10/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,15,10,2016,5
1439,CA-2016-139731,2016-10-15,15/10/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,15,10,2016,5
1440,CA-2018-122735,2018-04-12,15/04/2018,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,12,4,2018,3
1441,CA-2018-122735,2018-04-12,15/04/2018,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,12,4,2018,3
1442,CA-2018-128160,2018-12-19,24/12/2018,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,19,12,2018,2
1443,CA-2018-117695,2018-08-05,08/08/2018,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,5,8,2018,6
1444,CA-2016-166135,2016-10-01,06/10/2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,1,10,2016,5
1445,CA-2017-133725,2017-05-23,28/05/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,23,5,2017,1
1446,CA-2018-102337,2018-06-13,16/06/2018,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,13,6,2018,2
1447,CA-2018-102337,2018-06-13,16/06/2018,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,13,6,2018,2
1448,CA-2018-102337,2018-06-13,16/06/2018,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,13,6,2018,2
1449,US-2015-112564,2015-04-23,24/04/2015,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,23,4,2015,3
1450,CA-2016-145821,2016-05-01,07/05/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,1,5,2016,6
1451,US-2016-160150,2016-07-19,20/07/2016,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025,19,7,2016,1
1452,CA-2017-133711,2017-11-26,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,26,11,2017,6
1453,CA-2017-133711,2017-11-26,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,26,11,2017,6
1454,CA-2017-133711,2017-11-26,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,26,11,2017,6
1455,CA-2017-133711,2017-11-26,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,26,11,2017,6
1456,CA-2018-148474,2018-06-12,19/06/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,12,6,2018,1
1457,CA-2018-148474,2018-06-12,19/06/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,12,6,2018,1
1458,CA-2016-111297,2016-08-17,21/08/2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.2,17,8,2016,2
1459,CA-2017-123722,2017-09-25,01/10/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061.0,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,25,9,2017,0
1460,CA-2015-155271,2015-05-04,04/05/2015,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457.0,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,4,5,2015,0
1461,CA-2016-119907,2016-12-01,08/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,1,12,2016,3
1462,US-2017-128902,2017-03-11,15/03/2017,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,11,3,2017,5
1463,CA-2017-152289,2017-08-26,28/08/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,26,8,2017,5
1464,CA-2017-152289,2017-08-26,28/08/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,26,8,2017,5
1465,US-2017-104794,2017-12-16,19/12/2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009.0,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,16,12,2017,5
1466,CA-2015-151708,2015-08-08,14/08/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.0,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,8,8,2015,5
1467,CA-2015-151708,2015-08-08,14/08/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.0,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,8,8,2015,5
1468,CA-2016-100769,2016-05-16,16/05/2016,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,16,5,2016,0
1469,CA-2018-139199,2018-12-09,13/12/2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,9,12,2018,6
1470,CA-2018-139199,2018-12-09,13/12/2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,9,12,2018,6
1471,CA-2018-139199,2018-12-09,13/12/2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,12.96,9,12,2018,6
1472,US-2016-161466,2016-09-24,27/09/2016,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,24,9,2016,5
1473,CA-2018-164959,2018-07-11,15/07/2018,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004.0,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,11,7,2018,2
1474,US-2016-105676,2016-12-01,02/12/2016,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,1,12,2016,3
1475,CA-2017-113138,2017-11-19,25/11/2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,19,11,2017,6
1476,CA-2017-113138,2017-11-19,25/11/2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,19,11,2017,6
1477,US-2018-104955,2018-03-19,24/03/2018,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024.0,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,19,3,2018,0
1478,CA-2017-121958,2017-11-13,17/11/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360.0,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,13,11,2017,0
1479,CA-2018-121468,2018-11-19,20/11/2018,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968,19,11,2018,0
1480,US-2017-108455,2017-12-02,08/12/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,2,12,2017,5
1481,US-2017-108455,2017-12-02,08/12/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,2,12,2017,5
1482,US-2017-108455,2017-12-02,08/12/2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,2,12,2017,5
1483,CA-2018-101210,2018-08-25,28/08/2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,25,8,2018,5
1484,CA-2018-101210,2018-08-25,28/08/2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,25,8,2018,5
1485,US-2017-108098,2017-10-14,18/10/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,14,10,2017,5
1486,CA-2015-119032,2015-11-27,03/12/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035.0,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,27,11,2015,4
1487,CA-2016-140410,2016-11-03,07/11/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,3,11,2016,3
1488,CA-2016-140410,2016-11-03,07/11/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,11,2016,3
1489,CA-2016-140410,2016-11-03,07/11/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,11,2016,3
1490,CA-2015-136280,2015-11-29,06/12/2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,29,11,2015,6
1491,CA-2018-151911,2018-04-30,05/05/2018,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024.0,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,30,4,2018,0
1492,CA-2018-166436,2018-11-24,28/11/2018,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,24,11,2018,5
1493,CA-2018-166436,2018-11-24,28/11/2018,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,24,11,2018,5
1494,CA-2018-139661,2018-10-30,03/11/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661.0,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,30,10,2018,1
1495,CA-2015-123925,2015-12-17,19/12/2015,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,17,12,2015,3
1496,CA-2018-152485,2018-09-04,08/09/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,4,9,2018,1
1497,CA-2018-152485,2018-09-04,08/09/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784,4,9,2018,1
1498,CA-2018-152485,2018-09-04,08/09/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,4,9,2018,1
1499,CA-2017-141586,2017-10-17,20/10/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,17,10,2017,1
1500,CA-2018-130386,2018-11-12,18/11/2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,12,11,2018,0
1501,CA-2018-130386,2018-11-12,18/11/2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056,12,11,2018,0
